526;660
39;245
39;245
550;1023
192;486
399;777
172;981
89;166
39;246
987;1049
1049;1099
161;183
332;1293
58;1246
190;263
2;192
247;1293
245;1249
192;1021
263;542
935;1061
161;183
332;1316
268;451
261;264
1077;1115
332;1067
449;451
235;272
268;785
39;245
332;537
204;266
44;1067
537;693
39;245
245;263
266;551
423;593
1018;1023
268;433
978;1031
390;986
251;494
251;494
758;1293
486;751
44;267
204;272
173;550
337;1018
337;1023
1018;1023
1021;1061
273;530
449;451
725;944
39;245
173;550
348;545
978;1049
247;1293
247;1081
39;245
486;660
266;267
332;1021
39;245
247;1067
332;537
166;192
332;537
39;245
223;537
44;167
245;263
576;1197
190;692
263;692
190;263
1247;1287
486;813
132;192
167;552
204;542
39;245
181;271
935;1317
899;1031
191;929
161;199
899;1031
332;1105
957;1266
172;571
986;1249
191;725
192;1249
200;691
260;542
39;245
39;266
191;986
579;772
266;572
44;1286
247;944
44;552
537;1035
39;692
390;1081
1105;1317
192;298
39;245
223;267
167;204
332;1026
332;1316
245;260
246;260
245;246
165;551
161;545
268;684
204;266
246;266
266;572
204;246
204;572
246;572
204;572
1138;1293
247;1138
247;1293
39;572
537;813
167;811
272;1103
251;263
39;245
260;978
1247;1287
167;793
247;944
267;515
204;1099
200;572
245;337
332;1136
223;1136
223;332
266;944
1026;1238
369;935
39;245
579;777
772;777
579;772
39;245
1031;1049
537;1316
1293;1316
236;241
39;245
579;772
399;579
399;772
2;387
2;660
387;660
39;245
693;751
190;263
39;245
944;1310
684;772
451;684
1099;1249
2;219
2;332
219;332
192;332
161;545
245;552
39;552
39;245
39;245
758;1067
39;245
58;1246
161;290
46;551
247;1316
44;167
39;197
486;751
44;551
245;266
245;552
39;552
39;245
537;1105
1105;1123
537;1123
192;332
200;545
193;271
39;245
332;813
247;332
183;250
204;987
267;537
204;245
192;553
390;986
758;1293
399;579
204;263
39;246
166;655
423;1049
261;1067
167;552
387;486
247;1316
449;684
542;1052
263;1052
263;542
204;1049
268;772
190;245
1018;1287
542;986
204;987
183;231
39;593
245;1123
204;1349
332;537
192;537
192;246
192;486
246;537
486;537
246;486
298;552
332;802
44;551
39;245
161;734
181;191
433;451
263;552
246;526
700;1269
369;935
267;1021
39;245
180;944
172;944
172;180
192;1105
192;332
332;1105
167;793
2;390
684;785
772;785
684;772
89;332
235;260
727;821
89;207
173;550
684;772
486;751
2;219
39;245
166;266
332;1316
399;579
251;268
251;494
268;494
204;551
290;655
693;751
39;245
263;552
167;266
39;245
161;173
247;332
337;793
337;1049
1026;1317
200;545
260;944
261;478
44;551
200;545
199;326
204;1049
247;332
204;264
261;264
204;261
290;811
1021;1061
46;266
899;1021
579;777
399;777
399;579
245;552
204;1026
268;684
161;655
245;552
167;811
684;772
542;1249
165;167
247;1316
46;329
260;263
247;1293
165;551
204;261
58;142
191;981
39;245
167;223
332;1105
1035;1293
39;245
39;245
1026;1316
332;751
165;551
166;260
1031;1123
165;478
579;772
978;1249
1247;1287
260;290
199;290
199;260
39;245
39;245
268;494
260;272
2;219
2;486
2;751
219;486
219;751
486;751
197;260
813;1316
2;219
39;245
1026;1293
39;245
165;298
204;245
39;245
552;572
1105;1293
415;1287
986;1049
269;332
269;693
332;693
200;204
772;777
1026;1105
390;1067
1026;1035
292;1293
247;1136
275;332
526;537
811;981
987;1349
161;183
545;1083
423;986
200;545
542;793
39;245
332;693
223;332
223;693
192;298
264;269
167;545
44;263
537;1293
39;245
332;1317
332;693
261;537
399;579
266;572
268;684
39;245
204;263
223;267
183;267
39;245
192;247
260;1247
1247;1287
260;1287
290;655
180;486
207;399
579;777
772;777
399;777
579;772
399;579
399;772
161;183
332;693
165;263
266;1349
167;266
167;1349
167;223
1078;1150
161;183
935;1021
332;486
758;1105
183;231
268;772
399;772
268;399
223;267
204;260
204;270
58;1246
190;263
515;981
172;191
433;449
44;266
245;266
44;245
1105;1293
332;1317
1105;1317
263;1049
200;545
39;245
172;700
978;1049
337;793
245;266
263;266
245;263
542;1049
191;571
89;691
89;703
691;703
204;537
261;537
204;261
247;693
551;1105
161;183
266;406
251;494
261;1190
192;273
1138;1293
247;1138
247;1293
200;545
1026;1105
1035;1105
1063;1105
1026;1035
1026;1063
1035;1063
268;684
537;1105
1035;1105
332;1105
537;1035
332;537
332;1035
551;986
223;537
579;777
399;777
399;579
39;245
39;245
260;337
39;245
192;423
1067;1105
332;1105
332;1067
1031;1247
236;455
166;551
161;199
167;1031
332;935
266;267
241;545
267;515
190;263
165;551
944;1269
39;245
268;785
1049;1249
44;981
192;242
268;777
772;777
268;772
268;684
268;433
267;275
241;751
204;245
161;199
260;1049
542;1049
260;542
167;552
180;944
542;1031
132;192
166;197
260;986
266;267
537;1026
537;1287
1026;1287
223;813
550;1018
197;260
167;266
261;1190
193;703
579;772
399;579
399;772
167;266
39;245
758;1293
758;1035
1026;1105
247;1293
266;592
260;553
39;245
161;166
200;551
811;813
684;772
166;245
758;1293
290;811
332;1026
1026;1316
332;1316
192;245
39;245
542;1099
813;1026
433;449
332;1026
758;1026
332;758
1031;1287
161;199
219;246
39;245
44;551
684;772
219;332
267;515
193;251
165;204
235;272
39;245
167;260
290;655
332;1316
542;793
91;348
91;526
348;526
553;572
190;553
190;572
1026;1317
167;267
192;332
192;1287
332;1287
369;935
268;684
161;545
261;332
44;987
245;734
39;245
39;734
579;777
772;777
399;777
579;772
399;579
399;772
260;542
161;183
486;526
161;199
44;813
44;266
204;899
899;1023
204;1023
39;245
166;260
300;329
944;1061
46;551
193;251
44;263
165;793
332;1105
725;1067
1035;1067
247;332
167;263
266;1021
39;245
261;537
1105;1293
399;772
486;813
204;272
332;1316
204;987
813;935
1021;1061
235;272
332;537
165;551
267;515
261;1067
266;545
433;449
267;329
579;777
772;777
399;777
579;772
399;579
399;772
223;332
245;793
251;494
899;1031
261;332
1021;1317
251;268
251;494
268;494
415;1246
978;1049
1238;1310
537;1026
337;793
39;245
168;494
204;542
39;245
526;693
167;551
165;1049
263;811
2;261
247;332
39;245
1247;1333
183;199
1026;1293
39;245
537;813
223;267
247;813
576;1227
576;1197
1197;1227
200;545
260;1287
986;1021
199;298
173;298
231;298
173;199
199;231
173;231
180;486
332;1026
550;1026
332;550
266;1349
44;552
245;552
44;245
223;758
537;758
223;1105
180;944
260;550
267;545
266;267
266;572
267;572
167;811
241;399
204;223
552;572
263;552
263;572
251;298
1105;1316
1105;1317
332;1105
1316;1317
332;1316
332;1317
267;572
167;204
39;245
192;348
192;332
332;348
58;382
245;337
39;245
1031;1247
332;1026
700;944
944;1269
700;1269
1247;1293
247;1247
247;1293
219;269
268;451
192;1081
204;793
245;793
204;245
1026;1316
542;1049
251;494
199;545
542;987
772;777
399;777
399;772
267;329
39;245
576;1197
39;245
247;1136
552;692
245;552
39;552
245;692
39;692
39;245
246;247
39;245
161;199
165;266
168;1081
247;537
260;986
168;455
1316;1317
39;245
183;550
191;245
183;572
39;245
168;725
978;1293
89;691
332;1026
1026;1287
332;1287
935;1061
39;245
693;1105
758;1105
693;758
173;550
2;264
247;813
245;542
245;263
263;542
571;700
204;1249
332;1105
204;542
579;772
39;245
190;263
261;1105
183;250
167;793
161;183
899;1049
260;1049
1031;1049
260;1031
2;425
382;415
245;552
263;551
197;260
39;245
1021;1099
247;266
167;811
39;245
168;191
172;191
246;332
268;684
332;486
1105;1293
223;549
39;245
190;263
246;298
1018;1049
537;1105
247;1293
39;245
1018;1023
247;1293
451;494
263;337
684;772
39;245
192;332
399;772
332;537
537;1063
332;1063
204;272
85;142
537;1293
247;537
247;1293
167;811
46;551
266;592
204;455
167;455
167;204
192;245
332;1317
1031;1316
167;1316
204;1316
1269;1316
987;1316
167;1031
204;1031
1031;1269
987;1031
167;204
167;1269
167;987
204;1269
204;987
987;1269
161;545
39;245
167;811
165;551
264;332
251;494
39;245
39;245
2;219
515;981
245;337
247;332
1018;1023
1021;1063
552;572
190;552
190;572
260;1247
1078;1150
545;1083
190;551
173;183
167;552
173;550
266;267
167;266
167;267
39;266
549;793
191;793
191;549
204;245
537;1105
987;1031
1067;1105
579;777
772;777
268;777
399;777
579;772
268;579
399;579
268;772
399;772
268;399
700;1269
772;777
399;777
399;772
332;537
39;245
173;550
332;1026
399;772
326;387
1031;1247
433;449
192;204
39;192
39;204
161;247
200;246
247;1123
204;593
772;777
399;777
399;772
183;199
785;815
167;1349
260;1049
266;692
204;266
245;266
266;572
204;692
245;692
572;692
204;245
204;572
245;572
204;272
268;451
332;1026
219;526
39;245
579;777
399;777
399;579
204;263
204;572
986;1099
542;986
542;1099
1029;1269
161;183
772;777
1026;1316
332;486
39;245
261;978
1247;1287
207;660
39;245
1083;1105
161;173
161;734
173;734
744;1067
132;192
247;332
684;772
39;245
247;332
39;245
190;734
549;691
192;263
415;1246
2;219
1067;1317
261;655
199;231
199;231
242;246
332;1067
700;1269
268;684
551;1021
39;245
551;1049
192;247
537;1067
332;537
332;1067
161;545
899;1031
986;1031
247;486
192;978
167;1293
89;478
190;551
268;451
167;811
166;260
268;451
1077;1115
944;1287
267;515
267;515
204;1049
166;190
542;1249
579;777
772;777
579;772
165;272
183;264
399;772
399;777
241;545
167;811
551;899
247;1136
551;986
1269;1287
260;337
245;552
167;204
167;811
1049;1172
268;684
2;693
2;247
247;693
39;245
191;981
39;245
173;550
58;1246
161;183
193;700
337;793
944;1067
2;332
537;813
39;245
332;693
537;1316
247;981
1049;1172
247;1021
268;684
91;572
39;245
207;486
172;944
478;660
300;515
251;263
245;246
551;986
161;290
986;1247
219;478
978;1249
986;1249
332;981
261;981
223;981
261;332
223;332
223;261
267;545
167;263
161;290
161;199
199;290
260;1049
39;245
1247;1287
1031;1247
332;537
39;245
2;486
223;537
537;1067
183;199
772;815
199;550
39;245
550;1018
39;245
1293;1339
579;772
268;579
399;579
268;772
399;772
268;399
227;486
542;1293
1026;1317
537;693
246;332
39;245
165;551
758;1293
551;1247
537;1026
332;537
332;1026
245;263
190;263
183;199
1021;1026
204;263
399;772
245;987
672;861
899;1031
542;1049
309;1123
758;1123
223;1123
309;758
223;309
223;758
266;551
242;246
1031;1049
700;944
537;545
579;777
772;777
579;772
2;332
247;332
1023;1026
515;981
552;572
190;552
190;572
245;337
758;1105
192;1035
433;449
192;247
39;245
266;267
161;655
190;270
89;166
161;290
245;266
167;266
167;245
813;935
545;1136
309;1021
161;183
337;551
192;486
180;455
200;660
247;332
161;183
551;987
245;981
550;551
39;245
251;494
693;751
193;1269
247;1247
39;245
684;772
268;785
684;772
251;494
549;944
191;944
191;549
1021;1063
1021;1026
39;245
793;1049
247;1067
39;245
132;486
337;551
267;515
260;1317
161;183
478;482
58;1246
793;1067
161;183
167;811
167;515
944;1269
337;552
267;545
423;545
267;423
576;1197
39;245
39;245
39;245
39;245
684;772
290;811
758;1293
542;1049
579;777
399;777
399;579
167;204
433;449
247;1026
165;272
204;987
204;245
39;204
39;245
161;183
415;1246
192;1026
263;337
268;451
449;684
268;785
39;245
192;332
1049;1172
180;236
245;1049
1105;1317
241;399
166;266
204;987
204;692
192;1021
300;329
168;537
168;192
192;537
39;266
190;266
247;537
39;245
332;802
802;813
332;813
399;579
167;223
399;777
700;944
245;337
246;260
2;751
235;272
172;191
332;537
261;264
39;245
551;987
1049;1287
260;1249
167;275
165;1049
39;245
260;1018
191;944
451;494
245;273
246;332
246;264
161;192
167;811
39;245
247;1293
537;693
247;1026
172;180
180;455
172;455
332;537
332;1316
251;494
545;944
576;1197
161;199
455;700
167;811
2;348
168;494
399;579
204;219
332;537
167;811
39;190
200;545
290;1136
200;387
247;1105
260;272
167;987
39;245
167;267
89;387
1026;1035
550;1249
1026;1293
85;142
223;537
1067;1105
332;1105
261;1105
332;1067
261;1067
261;332
161;545
1031;1247
219;526
197;235
39;245
39;245
263;1049
204;245
537;1026
332;537
332;1026
268;684
39;245
537;551
44;266
192;542
180;944
39;245
200;545
399;777
39;245
44;266
39;245
369;957
245;263
261;1067
802;813
260;542
1269;1287
236;241
552;660
166;266
332;1317
161;655
549;1293
236;241
39;245
24;309
957;1266
251;494
190;692
2;751
1031;1247
264;537
261;264
261;537
263;986
223;981
200;332
267;515
172;180
197;199
197;821
197;231
199;821
199;231
231;821
260;1249
267;515
39;245
260;1049
219;261
455;571
132;180
260;1247
167;204
167;515
161;1136
161;734
579;772
247;1293
167;204
167;245
39;167
204;245
39;204
39;245
987;1031
579;777
772;777
399;777
579;772
399;579
399;772
167;811
332;1317
266;1021
165;551
579;777
772;777
579;772
579;777
772;777
268;777
399;777
579;772
268;579
399;579
268;772
399;772
268;399
39;245
811;987
167;811
167;987
1026;1317
332;987
39;245
58;1246
219;261
433;449
39;245
247;1136
537;1105
1105;1293
537;1293
89;192
192;387
89;387
39;245
268;451
39;245
263;1049
579;772
268;684
192;247
165;270
39;245
579;777
478;537
758;1026
204;944
494;684
261;978
382;758
204;245
2;192
192;219
2;219
2;552
552;693
2;693
245;273
85;1249
245;1123
245;552
168;944
39;245
39;245
899;978
24;309
537;1026
263;337
39;245
266;329
39;245
39;190
39;263
190;245
245;263
190;263
700;1029
191;700
191;1029
267;515
254;691
260;978
542;978
85;278
245;263
260;978
223;537
579;777
39;273
537;1105
167;551
161;290
247;332
515;1457
199;260
433;449
183;199
190;263
1031;1247
247;1293
269;813
246;813
246;269
180;762
247;537
332;1316
245;552
449;451
348;545
332;813
204;542
183;204
183;821
183;199
204;821
199;204
199;821
247;332
332;1067
167;204
223;1293
167;987
223;1063
332;1105
39;245
537;1026
251;494
200;545
39;173
292;332
39;245
987;1099
261;727
204;263
576;941
684;772
576;1153
978;1287
245;263
223;981
161;1049
181;193
899;1021
1021;1061
899;1061
58;1246
542;1249
219;526
219;332
219;478
219;751
332;526
478;526
526;751
332;478
332;751
478;751
772;785
785;815
399;785
772;815
399;772
399;815
793;987
39;245
261;747
165;552
266;267
39;245
684;772
39;245
204;1349
423;1049
551;793
39;245
165;298
44;793
551;793
44;551
579;777
268;777
772;777
399;777
268;579
579;772
399;579
268;772
268;399
399;772
204;272
899;1031
44;167
247;263
167;337
684;772
579;785
772;785
777;785
399;785
579;772
579;777
399;579
772;777
399;772
399;777
180;1029
337;793
44;337
44;793
183;199
89;486
39;165
44;167
167;263
44;263
204;272
449;451
268;449
268;451
39;245
191;981
793;811
161;545
264;1196
332;1105
254;260
161;183
537;758
772;777
332;1021
542;1049
192;1099
161;199
192;348
246;332
172;944
899;986
266;1021
167;266
247;1293
332;813
245;266
167;572
1026;1063
579;777
772;777
399;777
579;772
399;579
399;772
204;260
263;337
579;777
526;693
684;772
39;245
550;1023
813;1293
167;811
298;423
167;190
261;693
246;332
39;245
204;245
161;199
161;199
978;1031
684;772
247;332
161;183
390;986
772;777
399;777
399;772
165;551
199;550
39;692
39;165
39;263
165;692
263;692
165;263
292;332
247;332
247;292
266;1021
39;245
199;387
261;486
167;245
2;332
247;332
161;199
290;655
39;245
204;245
193;236
1049;1172
190;263
235;260
267;515
167;266
58;1246
332;1021
58;1246
579;777
772;777
399;777
579;772
399;579
399;772
167;204
192;693
278;944
1105;1317
451;684
260;1249
684;772
39;245
192;944
332;537
684;772
200;537
433;449
261;537
537;813
261;813
537;1026
537;1293
1026;1293
268;494
332;1105
758;1293
219;486
1077;1115
264;813
39;245
241;423
245;572
190;572
190;245
39;245
197;272
180;693
39;245
369;935
537;1293
537;693
693;1293
494;579
399;579
399;494
332;486
337;1123
39;245
1293;1339
89;192
251;451
251;494
451;494
332;935
200;236
44;245
247;545
261;264
537;1293
166;552
260;957
700;944
39;245
166;551
261;332
192;267
572;593
46;593
46;572
399;579
207;399
167;337
337;551
167;551
191;549
571;944
260;552
693;1293
1021;1317
39;245
183;199
132;180
986;1333
245;337
191;944
451;684
197;260
39;245
193;700
552;692
552;572
190;552
39;552
572;692
190;692
39;692
190;572
39;572
39;190
161;290
290;425
251;494
266;692
245;266
245;692
1290;1406
332;486
245;692
39;692
39;245
978;1287
395;957
39;245
192;267
241;537
161;260
166;190
165;551
1031;1247
39;245
264;390
537;1317
811;981
268;684
39;245
944;1269
168;271
204;542
167;811
190;263
263;423
190;423
190;423
542;1247
246;298
935;1105
236;486
298;593
190;593
190;298
223;811
58;1246
183;199
266;944
44;406
39;245
204;245
204;270
245;270
268;684
219;332
219;751
332;751
39;245
607;1228
167;204
332;486
190;552
204;273
332;693
332;758
693;758
332;693
245;337
292;332
267;515
180;944
39;245
44;266
204;245
2;486
246;332
267;515
58;1246
190;204
39;204
39;190
399;528
1026;1316
537;1317
537;1293
1293;1317
161;261
161;655
261;655
39;245
199;387
199;231
231;387
39;245
39;245
684;772
553;572
348;545
39;245
486;660
576;1197
260;542
552;593
39;245
813;1026
1026;1238
813;1238
247;1293
39;245
247;1293
204;261
192;1026
192;332
332;1026
266;1021
553;572
39;553
39;572
223;811
332;1105
260;263
39;245
542;1049
207;399
579;772
399;579
399;772
684;772
978;1031
167;811
1021;1061
39;245
266;1021
486;751
264;332
168;251
576;1368
173;550
332;1021
944;1247
166;266
192;752
39;245
486;660
199;231
24;309
332;1317
39;245
572;593
166;593
166;572
223;1105
1247;1316
168;332
172;1287
455;528
161;260
268;451
1026;1293
247;813
39;245
39;245
245;549
537;1293
235;332
235;478
235;486
332;478
332;486
478;486
39;245
272;1103
251;494
161;199
2;269
2;693
269;693
251;684
251;494
494;684
204;261
204;1190
261;1190
39;245
337;793
190;423
251;494
576;1197
39;245
1026;1105
241;526
39;245
247;1317
167;1316
167;332
332;1316
181;193
267;545
39;245
266;267
191;192
263;981
1316;1317
332;1316
332;1317
245;549
204;263
537;693
260;1247
191;981
247;751
423;545
247;537
245;552
191;944
223;537
260;272
183;199
399;579
204;987
199;821
199;231
231;821
180;247
987;1406
433;449
1026;1287
204;270
579;777
772;777
399;777
579;772
399;579
399;772
537;1026
183;199
227;387
219;227
219;387
192;267
987;1031
986;1333
1031;1247
290;744
267;1021
260;542
494;785
542;1049
247;1293
183;550
199;261
197;272
268;684
39;245
39;245
772;777
399;777
399;772
245;266
2;235
2;332
2;751
2;219
2;478
235;332
235;751
219;235
235;478
332;751
219;332
332;478
219;751
478;751
219;478
537;1105
2;486
2;552
399;777
167;267
246;486
261;1067
167;1406
263;1099
944;1269
44;332
449;684
251;455
161;199
204;1249
39;245
58;1246
192;482
260;1287
180;700
192;482
39;245
246;399
494;772
772;815
494;815
39;245
46;572
247;537
1021;1026
278;542
935;1293
399;579
39;245
1035;1105
944;1021
2;387
2;332
2;526
332;387
387;526
332;526
204;793
39;245
39;245
204;1049
1099;1249
192;241
758;1026
390;1067
267;1021
266;572
246;550
89;691
89;703
691;703
267;545
332;1105
693;1105
332;693
542;986
167;204
251;684
251;494
251;451
494;684
451;684
451;494
199;550
2;486
382;758
332;1316
260;298
247;486
260;978
245;978
245;260
200;545
337;1123
39;245
2;219
39;245
260;944
260;263
260;1031
263;1031
1105;1333
2;173
1100;1103
161;173
199;231
1018;1023
235;260
235;245
235;246
245;260
246;260
245;246
183;199
173;199
167;981
260;263
39;245
167;267
1105;1247
167;204
91;537
423;1049
39;245
981;1072
2;332
537;1287
166;266
168;191
813;1021
167;266
204;1031
161;183
1031;1247
542;987
1105;1293
278;944
264;326
2;219
552;692
935;957
247;1293
161;247
167;811
337;899
260;1287
260;978
772;777
399;777
399;772
1105;1138
1105;1293
247;1105
1138;1293
247;1138
247;1293
180;751
579;777
399;777
399;579
537;802
39;245
44;263
200;537
39;245
246;423
272;811
399;777
39;245
245;246
433;449
247;813
39;245
579;777
772;777
399;777
579;772
399;579
399;772
39;245
219;751
247;1316
263;266
192;332
192;247
247;332
183;199
58;1246
192;332
399;579
978;1249
260;793
978;1249
204;1249
267;515
263;1049
1021;1063
85;142
168;271
39;298
1316;1317
332;1316
332;1317
190;423
1026;1287
167;811
1031;1247
260;1049
1049;1287
260;1287
89;192
1049;1099
39;245
537;1026
161;550
204;245
261;1105
537;1105
261;537
200;241
200;207
207;241
268;451
1078;1150
263;1099
231;298
183;298
183;231
47;1081
166;192
267;515
161;545
207;399
332;693
89;200
1105;1293
44;537
39;552
39;245
223;1035
267;515
337;793
39;245
1026;1035
1026;1063
550;1026
1023;1026
1035;1063
550;1035
1023;1035
550;1063
1023;1063
550;1023
537;1293
89;537
684;772
451;684
190;263
1052;1249
167;337
1026;1317
1026;1342
1317;1342
246;261
39;245
266;1021
986;1049
204;1049
204;986
261;537
251;494
1023;1063
44;981
44;167
167;981
165;390
549;793
191;793
191;549
161;734
223;545
332;486
267;515
39;245
337;793
290;332
247;1342
267;515
247;537
46;204
263;692
246;273
39;245
247;1317
161;655
981;987
263;1287
247;1138
246;266
758;987
260;1249
46;89
2;332
223;261
332;1293
245;572
515;552
271;275
39;245
267;515
173;550
268;684
247;693
191;1029
58;1246
978;1049
542;1049
542;978
957;1266
190;263
267;515
223;1067
247;944
190;273
2;219
2;332
219;332
268;684
245;263
39;245
2;332
223;1457
332;1316
219;332
247;1293
242;246
245;260
1031;1249
2;478
2;526
478;526
944;1269
537;1293
39;245
180;278
39;245
192;1099
387;526
251;494
241;399
245;552
190;552
263;552
190;245
245;263
190;263
167;204
166;734
332;955
268;684
39;245
200;270
545;552
526;552
526;545
39;245
551;793
268;684
39;245
91;572
332;537
2;219
2;332
219;332
260;1247
1247;1287
260;1287
399;579
537;1105
260;1287
39;266
39;245
576;941
167;551
332;486
190;263
183;231
245;263
39;245
579;772
399;579
399;772
192;1105
167;263
263;337
268;684
1029;1269
537;550
1026;1035
292;1067
39;245
267;423
1105;1293
537;1105
1105;1123
223;1105
537;1123
223;537
223;1123
167;204
1026;1317
1026;1342
1317;1342
260;1099
1099;1287
260;1287
337;793
263;572
1026;1316
1293;1339
245;944
39;245
399;772
332;813
264;1136
263;337
192;1035
1067;1293
758;1067
758;1293
552;572
200;552
200;572
579;777
39;245
235;245
219;261
261;693
219;693
46;267
219;332
219;261
261;332
39;245
268;684
166;260
39;245
46;270
204;1249
39;245
161;290
161;655
290;655
267;545
192;545
192;515
515;545
245;986
261;747
39;245
1021;1293
332;537
39;245
180;693
183;199
266;572
1026;1317
247;1026
247;1317
579;772
39;245
2;332
537;1105
204;245
167;204
89;166
190;263
166;260
576;1197
200;545
700;1269
192;219
39;245
204;1099
332;935
332;1105
246;550
813;1031
44;165
183;545
247;332
192;247
192;1269
332;986
192;332
537;1081
957;1266
260;1031
223;987
348;406
263;692
542;793
1249;1287
204;245
247;537
552;692
245;251
89;167
369;944
165;551
793;987
245;793
245;987
39;245
180;455
332;1021
272;326
161;290
161;655
290;655
247;813
